orderid,customerid,productid,orderdate,quantity,orderamt,salesrep
19017,OM8279,BC111d,2023-07-19,7120,450553.6,Leslie
19018,AD1457,W8931,2023-07-19,488,22067.36,Róisín
19019,TM4374,EE05x,2023-07-19,8554,3105273.08,Róisín
19020,AD1457,A802a,2023-07-19,386,3925.62,Zuri
19021,OS4150,A802a,2023-07-19,6076,61792.92,Leslie
19022,SC9489,A802a,2023-07-19,8511,86556.87,Róisín
19023,MC7659,BC111d,2023-07-20,10503,664629.84,Róisín
19024,MC7659,A802a,2023-07-20,668,6793.56,Róisín
19025,OS9656,W8931,2023-07-20,6979,315590.38,Ravi
19026,OS9656,A802a,2023-07-20,273,2776.41,Ravi
19027,OM8279,BC111d,2023-07-20,288,18224.64,Zuri
19028,AS7990,JQ9322,2023-07-20,6030,150689.7,Leslie
19029,OM8279,BC111d,2023-07-21,184,11643.52,Róisín
19030,SS3300,JQ9322,2023-07-21,8993,224735.07,Harry
19031,OF1425,A802a,2023-07-21,7088,72084.96,Liam
19032,OM8279,JQ9322,2023-07-21,7519,187899.81,Leslie
19033,OS9656,JQ9322,2023-07-21,126,3148.74,Ravi
19034,TS4266,JQ9322,2023-07-21,124,3098.76,Ravi
19035,OF1425,BC111d,2023-07-24,10027,634508.56,Ravi
19036,TS4266,EE05x,2023-07-24,408,148112.16,Leslie
19037,NV2970,A802a,2023-07-24,5793,58914.81,Róisín
19038,SI4896,Q28R3,2023-07-24,10311,1818138.63,Róisín
19039,OM8279,A802a,2023-07-24,250,2542.5,Leslie
19040,OM8279,A802a,2023-07-25,6338,64457.46,Harry
19041,SI4896,R9S10,2023-07-25,446,19548.18,Ravi
19042,SC8893,A802a,2023-07-25,387,3935.79,Ravi
19043,QS2174,W8931,2023-07-25,312,14108.64,Liam
19044,CD7311,W8931,2023-07-25,232,10491.04,Róisín
19045,SI4896,W8931,2023-07-25,460,20801.2,Ravi
19046,OM8279,W8931,2023-07-25,446,20168.12,Róisín
19047,SS3300,A802a,2023-07-26,199,2023.83,Ravi
19048,OI7366,W8931,2023-07-26,4845,219090.9,Róisín
19049,AD1457,JQ9322,2023-07-26,80,1999.2,Ravi
19050,TS4266,A802a,2023-07-26,184,1871.28,Leslie
19051,SC9489,A802a,2023-07-26,3448,35066.16,Róisín
19052,QS2174,A802a,2023-07-26,610,6203.7,Leslie
19053,QS2917,A802a,2023-07-26,198,2013.66,Leslie
19054,QE1185,BC111d,2023-07-26,574,36322.72,Róisín
19055,OM8279,A802a,2023-07-27,512,5207.04,Zuri
19056,MC7659,W8931,2023-07-27,6942,313917.24,Róisín
19057,AI3651,W8931,2023-07-27,156,7054.32,Zuri
19058,TF4085,W8931,2023-07-27,521,23559.62,Ravi
19059,QE1185,EE05x,2023-07-27,378,137221.56,Róisín
19060,NV2970,R9S10,2023-07-28,7071,309921.93,Zuri
19061,MD4706,A802a,2023-07-28,6698,68118.66,Zuri
19062,CE4482,JQ9322,2023-07-28,46,1149.54,Ravi
19063,CI2071,Q28R3,2023-07-28,12637,2228282.21,Zuri
19064,TM3521,EE05x,2023-07-28,294,106727.88,Ravi
19065,CD7311,A802a,2023-07-28,294,2989.98,Ravi
19066,OI7366,JQ9322,2023-07-31,12506,312524.94,Ravi
19067,AI3651,BC111d,2023-07-31,6134,388159.52,Harry
19068,MD4706,W8931,2023-07-31,7801,352761.22,Zuri
19069,OS8224,A802a,2023-07-31,8349,84909.33,Róisín
19070,QS2174,W8931,2023-07-31,7531,340551.82,Liam
19071,SV2319,A802a,2023-07-31,9331,94896.27,Liam
19072,MC7659,BC111d,2023-08-01,651,41195.28,Liam
19073,OM8279,JQ9322,2023-08-01,6902,172480.98,Leslie
19074,CD7311,W8931,2023-08-01,298,13475.56,Harry
19075,SC9489,BC111d,2023-08-01,6933,438720.24,Róisín
19076,TM3521,W8931,2023-08-01,929,42009.38,Leslie
19077,OI7366,W8931,2023-08-01,197,8908.34,Róisín
19078,NS7598,A802a,2023-08-01,7502,76295.34,Róisín
19079,OS9656,W8931,2023-08-01,278,12571.16,Ravi
19080,NS7598,R9S10,2023-08-01,421,18452.43,Leslie
19081,AM4609,A802a,2023-08-01,3042,30937.14,Leslie
19082,DS7471,A802a,2023-08-01,4904,49873.68,Leslie
19083,TM4374,BC111d,2023-08-02,494,31260.32,Ravi
19084,SC9489,BC111d,2023-08-02,6652,420938.56,Ravi
19085,TS4266,Q28R3,2023-08-02,461,81288.13,Róisín
19086,SC9489,A802a,2023-08-02,10212,103856.04,Leslie
19087,MC7659,A802a,2023-08-03,510,5186.7,Zuri
19088,SV2319,JQ9322,2023-08-03,425,10620.75,Ravi
19089,SV2319,W8931,2023-08-03,4844,219045.68,Harry
19090,OM8279,A802a,2023-08-03,271,2756.07,Róisín
19091,OM8279,BC111d,2023-08-03,6145,388855.6,Liam
19092,SS3300,A802a,2023-08-03,258,2623.86,Róisín
19093,NS7598,A802a,2023-08-03,3855,39205.35,Ravi
19094,MD4706,Q28R3,2023-08-03,6283,1107881.39,Zuri
19095,TS4266,A802a,2023-08-03,7885,80190.45,Róisín
19096,QE1185,JQ9322,2023-08-03,6885,172056.15,Ravi
19097,AR4667,A802a,2023-08-03,540,5491.8,Zuri
19098,MM9297,A802a,2023-08-04,161,1637.37,Róisín
19099,TM4374,BC111d,2023-08-04,526,33285.28,Ravi
19100,MC7659,Q28R3,2023-08-04,8990,1585206.7,Ravi
19101,OS8224,W8931,2023-08-04,158,7144.76,Róisín
19102,CD7311,A802a,2023-08-05,230,2339.1,Leslie
19103,AM4609,BC111d,2023-08-07,9696,613562.88,Róisín
19104,OS4150,A802a,2023-08-07,152,1545.84,Liam
19105,MC7659,A802a,2023-08-07,6072,61752.24,Ravi
19106,SB0048,BC111d,2023-08-07,8512,538639.36,Zuri
19107,OS8224,A802a,2023-08-07,547,5562.99,Zuri
19108,AI3651,A802a,2023-08-07,3817,38818.89,Róisín
19109,AM4609,R9S10,2023-08-08,66,2892.78,Liam
19110,OM8279,BC111d,2023-08-08,253,16009.84,Liam
19111,AM4609,A802a,2023-08-08,324,3295.08,Leslie
19112,SB1511,JQ9322,2023-08-08,10653,266218.47,Zuri
19113,CI2071,W8931,2023-08-08,257,11621.54,Zuri
19114,SS3300,BC111d,2023-08-08,487,30817.36,Ravi
19115,MC7659,A802a,2023-08-08,422,4291.74,Róisín
19116,SC9489,Q28R3,2023-08-08,6397,1127983.01,Róisín
19117,CI2071,A802a,2023-08-08,637,6478.29,Zuri
19118,QS2174,A802a,2023-08-08,528,5369.76,Leslie
19119,MD4706,JQ9322,2023-08-08,287,7172.13,Zuri
19120,MC7659,A802a,2023-08-09,542,5512.14,Róisín
19121,SS3300,A802a,2023-08-09,4749,48297.33,Róisín
19122,AI3651,BC111d,2023-08-10,650,41132.0,Leslie
19123,AH4803,A802a,2023-08-10,156,1586.52,Harry
19124,OS6792,Q28R3,2023-08-10,124,21864.92,Róisín
19125,CD7311,BC111d,2023-08-10,7234,457767.52,Ravi
19126,OF1425,A802a,2023-08-10,9103,92577.51,Leslie
19127,TS4266,W8931,2023-08-10,7472,337883.84,Róisín
19128,MD4706,A802a,2023-08-10,599,6091.83,Harry
19129,OS8224,JQ9322,2023-08-10,466,11645.34,Róisín
19130,SC9489,A802a,2023-08-10,143,1454.31,Harry
19131,AI3651,A802a,2023-08-11,88,894.96,Leslie
19132,OF1425,A802a,2023-08-11,294,2989.98,Liam
19133,TM4374,BC111d,2023-08-11,8991,568950.48,Ravi
19134,MC7659,Q28R3,2023-08-11,609,107384.97,Róisín
19135,MD4706,R9S10,2023-08-11,371,16260.93,Zuri
19136,OI5050,BC111d,2023-08-11,297,18794.16,Leslie
19137,OS8224,W8931,2023-08-11,686,31020.92,Ravi
19138,QS2174,BC111d,2023-08-12,99,6264.72,Zuri
19139,NS7598,W8931,2023-08-13,244,11033.68,Ravi
19140,AD1457,JQ9322,2023-08-13,4185,104583.15,Róisín
19141,AH4803,W8931,2023-08-14,232,10491.04,Ravi
19142,OS8224,W8931,2023-08-14,7401,334673.22,Róisín
19143,OS6792,A802a,2023-08-14,588,5979.96,Ravi
19144,QS2917,W8931,2023-08-14,8135,367864.7,Leslie
19145,CD7311,W8931,2023-08-14,7185,324905.7,Róisín
19146,AH4803,W8931,2023-08-14,7570,342315.4,Liam
19147,MD4706,W8931,2023-08-15,93,4205.46,Zuri
19148,AI3651,A802a,2023-08-15,9945,101140.65,Leslie
19149,TS4266,R9S10,2023-08-15,451,19767.33,Leslie
19150,AM4609,BC111d,2023-08-15,329,20819.12,Róisín
19151,OI5050,Q28R3,2023-08-15,134,23628.22,Zuri
19152,MD4706,A802a,2023-08-15,377,3834.09,Zuri
19153,MD4706,Q28R3,2023-08-15,494,87107.02,Zuri
19154,TM3521,JQ9322,2023-08-15,339,8471.61,Zuri
19155,TS4266,EE05x,2023-08-15,8056,2924489.12,Leslie
19156,SC9489,A802a,2023-08-16,75,762.75,Ravi
19157,AI3651,R9S10,2023-08-16,336,14726.88,Ravi
19158,SB9448,BC111d,2023-08-16,8080,511302.4,Zuri
19159,MD4706,W8931,2023-08-16,6994,316268.68,Zuri
19160,MD4706,BC111d,2023-08-16,6297,398474.16,Zuri
19161,OI5050,BC111d,2023-08-16,8839,559331.92,Róisín
19162,OM8279,A802a,2023-08-16,6448,65576.16,Zuri
19163,TM3521,A802a,2023-08-17,9196,93523.32,Ravi
19164,SC9489,R9S10,2023-08-17,607,26604.81,Ravi
19165,OS4150,W8931,2023-08-17,358,16188.76,Harry
19166,OI7366,A802a,2023-08-17,9836,100032.12,Ravi
19167,OS6792,A802a,2023-08-17,284,2888.28,Ravi
19168,TM3521,A802a,2023-08-17,473,4810.41,Leslie
19169,TF4085,Q28R3,2023-08-17,7600,1340108.0,Ravi
19170,OI5050,W8931,2023-08-17,122,5516.84,Leslie
19171,CD7311,A802a,2023-08-18,177,1800.09,Róisín
19172,NS7598,BC111d,2023-08-18,8168,516871.04,Liam
19173,TS4266,A802a,2023-08-18,32,325.44,Leslie
19174,DS7471,A802a,2023-08-18,5326,54165.42,Liam
19175,TM3521,A802a,2023-08-18,440,4474.8,Róisín
19176,SI4896,W8931,2023-08-20,9598,434021.56,Ravi
19177,QS2174,W8931,2023-08-21,369,16686.18,Zuri
19178,NS7598,A802a,2023-08-21,408,4149.36,Ravi
19179,SI4896,R9S10,2023-08-21,5069,222174.27,Ravi
19180,OS6792,BC111d,2023-08-21,8768,554839.04,Ravi
19181,SC8893,W8931,2023-08-21,376,17002.72,Leslie
19182,NS7598,W8931,2023-08-21,6281,284026.82,Leslie
19183,MD4706,BC111d,2023-08-22,5414,342597.92,Ravi
19184,OS9656,BC111d,2023-08-22,9844,622928.32,Róisín
19185,MC7659,R9S10,2023-08-22,61,2673.63,Róisín
19186,AD1457,A802a,2023-08-22,150,1525.5,Ravi
19187,QS2917,JQ9322,2023-08-22,6344,158536.56,Liam
19188,SB9448,BC111d,2023-08-22,5147,325702.16,Zuri
19189,OI7366,BC111d,2023-08-22,8017,507315.76,Róisín
19190,OS9656,A802a,2023-08-22,491,4993.47,Ravi
19191,OM8279,BC111d,2023-08-23,11436,723670.08,Róisín
19192,SS3300,A802a,2023-08-23,109,1108.53,Zuri
19193,AM4609,BC111d,2023-08-23,354,22401.12,Leslie
19194,MD4706,W8931,2023-08-23,526,23785.72,Liam
19195,NV2970,W8931,2023-08-23,5736,259381.92,Zuri
19196,OI7366,A802a,2023-08-23,6589,67010.13,Ravi
19197,QS2174,A802a,2023-08-23,430,4373.1,Róisín
19198,AI3651,A802a,2023-08-24,516,5247.72,Leslie
19199,TM4374,A802a,2023-08-24,8678,88255.26,Ravi
19200,OS8224,A802a,2023-08-24,9093,92475.81,Liam
19201,SC9489,EE05x,2023-08-24,5413,1965027.26,Harry
19202,MD4706,W8931,2023-08-24,5286,239032.92,Zuri
19203,OI7366,BC111d,2023-08-24,7700,487256.0,Ravi
19204,AR4667,Q28R3,2023-08-24,9169,1616769.77,Leslie
19205,MC7659,W8931,2023-08-25,8739,395177.58,Ravi
19206,SB0048,W8931,2023-08-25,11620,525456.4,Leslie
19207,NS7598,A802a,2023-08-25,6283,63898.11,Róisín
19208,TS4266,Q28R3,2023-08-25,6947,1224964.51,Ravi
19209,MD4706,A802a,2023-08-25,7619,77485.23,Liam
19210,OS9656,BC111d,2023-08-25,7969,504278.32,Ravi
19211,SS3300,BC111d,2023-08-25,106,6707.68,Róisín
19212,OM8279,W8931,2023-08-26,6429,290719.38,Róisín
19213,MC7659,W8931,2023-08-28,340,15374.8,Róisín
19214,TM3521,A802a,2023-08-28,7092,72125.64,Róisín
19215,AI3651,A802a,2023-08-28,9444,96045.48,Zuri
19216,OI5050,W8931,2023-08-28,392,17726.24,Liam
19217,OS4150,Q28R3,2023-08-28,282,49725.06,Harry
19218,TM4374,A802a,2023-08-28,7520,76478.4,Ravi
19219,CD7311,BC111d,2023-08-28,8390,530919.2,Leslie
19220,OS6792,BC111d,2023-08-28,7350,465108.0,Róisín
19221,OS9656,W8931,2023-08-28,407,18404.54,Zuri
19222,TF4085,A802a,2023-08-29,8326,84675.42,Róisín
19223,NV2970,JQ9322,2023-08-29,5958,148890.42,Zuri
19224,QS2174,BC111d,2023-08-29,278,17591.84,Zuri
19225,TS4266,A802a,2023-08-29,594,6040.98,Liam
19226,QS2174,A802a,2023-08-29,6900,70173.0,Liam
19227,TM4374,Q28R3,2023-08-30,378,66652.74,Leslie
19228,OI7366,A802a,2023-08-30,7,71.19,Róisín
19229,TS4266,BC111d,2023-08-30,56,3543.68,Leslie
19230,MC7659,A802a,2023-08-30,8153,82916.01,Ravi
19231,TM3521,Q28R3,2023-08-30,8931,1574803.23,Harry
19232,OS4150,W8931,2023-08-30,522,23604.84,Zuri
19233,OS4150,A802a,2023-08-31,6521,66318.57,Leslie
19234,OI7366,BC111d,2023-08-31,8935,565406.8,Ravi
19235,MC7659,A802a,2023-08-31,6259,63654.03,Liam
19236,OI7366,EE05x,2023-08-31,9559,3470108.18,Róisín
19237,OS4150,A802a,2023-08-31,267,2715.39,Róisín
19238,OS4150,W8931,2023-09-01,8851,400242.22,Zuri
19239,OS9656,Q28R3,2023-09-01,5767,1016895.11,Róisín
19240,SC9489,A802a,2023-09-01,367,3732.39,Ravi
19241,QS2174,R9S10,2023-09-01,81,3550.23,Zuri
19242,SS3300,A802a,2023-09-01,621,6315.57,Róisín
19243,SS3300,A802a,2023-09-01,467,4749.39,Róisín
19244,AI3651,A802a,2023-09-02,7381,75064.77,Leslie
19245,AR4667,W8931,2023-09-03,650,29393.0,Leslie
19246,QS2917,Q28R3,2023-09-04,194,34208.02,Leslie
19247,SI4896,A802a,2023-09-04,10493,106713.81,Leslie
19248,OS6792,EE05x,2023-09-04,8373,3039566.46,Ravi
19249,OI7366,R9S10,2023-09-04,9699,425107.17,Harry
19250,OS8224,W8931,2023-09-04,233,10536.26,Róisín
19251,TM3521,A802a,2023-09-05,4444,45195.48,Róisín
19252,MD4706,BC111d,2023-09-05,10016,633812.48,Zuri
19253,MC7659,A802a,2023-09-05,7636,77658.12,Róisín
19254,OF1425,W8931,2023-09-05,143,6466.46,Zuri
19255,SC9489,A802a,2023-09-05,19,193.23,Ravi
19256,MC7659,Q28R3,2023-09-05,386,68063.38,Ravi
19257,AR4667,A802a,2023-09-05,466,4739.22,Leslie
19258,SS3300,W8931,2023-09-05,10783,487607.26,Róisín
19259,OS4150,W8931,2023-09-06,483,21841.26,Róisín
19260,SS3300,BC111d,2023-09-06,575,36386.0,Ravi
19261,MD4706,BC111d,2023-09-06,773,48915.44,Harry
19262,TM4374,BC111d,2023-09-06,8752,553826.56,Leslie
19263,DS7471,A802a,2023-09-06,55,559.35,Róisín
19264,TM3521,W8931,2023-09-06,473,21389.06,Leslie
19265,OS4150,Q28R3,2023-09-06,6664,1175063.12,Ravi
19266,OI7366,A802a,2023-09-07,10695,108768.15,Zuri
19267,NV2970,A802a,2023-09-07,493,5013.81,Leslie
19268,CE4482,A802a,2023-09-07,8126,82641.42,Róisín
19269,SC9489,A802a,2023-09-08,336,3417.12,Harry
19270,SS3300,W8931,2023-09-08,5704,257934.88,Róisín
19271,OS6792,A802a,2023-09-08,333,3386.61,Ravi
19272,OS6792,A802a,2023-09-08,10634,108147.78,Róisín
19273,OS9656,A802a,2023-09-08,7005,71240.85,Róisín
19274,MD4706,W8931,2023-09-09,726,32829.72,Leslie
19275,SS3300,R9S10,2023-09-09,8512,373080.96,Ravi
19276,MC7659,A802a,2023-09-09,142,1444.14,Ravi
19277,TM4374,A802a,2023-09-11,8958,91102.86,Zuri
19278,OM8279,W8931,2023-09-11,307,13882.54,Liam
19279,QE1185,A802a,2023-09-11,559,5685.03,Ravi
19280,SB0048,W8931,2023-09-12,515,23288.3,Leslie
19281,AM4609,W8931,2023-09-12,366,16550.52,Harry
19282,OM8279,R9S10,2023-09-12,545,23887.35,Leslie
19283,TM4374,BC111d,2023-09-13,7575,479346.0,Róisín
19284,TM3521,A802a,2023-09-13,12830,130481.1,Liam
19285,OI7366,W8931,2023-09-14,6033,272812.26,Róisín
19286,MD4706,A802a,2023-09-14,288,2928.96,Zuri
19287,CD7311,A802a,2023-09-14,14251,144932.67,Liam
19288,QS2174,A802a,2023-09-14,11318,115104.06,Liam
19289,OI5050,JQ9322,2023-09-14,135,3373.65,Leslie
19290,OS4150,A802a,2023-09-14,6919,70366.23,Leslie
19291,TM3521,W8931,2023-09-14,75,3391.5,Leslie
19292,AR4667,W8931,2023-09-14,297,13430.34,Leslie
19293,TM4374,A802a,2023-09-14,352,3579.84,Harry
19294,MD4706,JQ9322,2023-09-15,9629,240628.71,Leslie
19295,SC9489,A802a,2023-09-15,225,2288.25,Ravi
19296,OS8224,A802a,2023-09-15,552,5613.84,Róisín
19297,NS7598,Q28R3,2023-09-15,13988,2466504.04,Harry
19298,MD4706,W8931,2023-09-15,198,8953.56,Zuri
19299,CE4482,A802a,2023-09-15,612,6224.04,Róisín
19300,SS3300,BC111d,2023-09-15,126,7973.28,Róisín
19301,AI3651,A802a,2023-09-16,714,7261.38,Zuri
19302,TM3521,A802a,2023-09-18,427,4342.59,Liam
19303,CD7311,JQ9322,2023-09-18,589,14719.11,Róisín
19304,TM4374,A802a,2023-09-18,6174,62789.58,Róisín
19305,SV2319,R9S10,2023-09-18,318,13937.94,Ravi
19306,AH4803,JQ9322,2023-09-18,8521,212939.79,Ravi
19307,MC7659,A802a,2023-09-18,30,305.1,Ravi
19308,OF1425,JQ9322,2023-09-18,5926,148090.74,Liam
19309,NV2970,A802a,2023-09-19,7354,74790.18,Zuri
19310,TM4374,BC111d,2023-09-19,11547,730694.16,Róisín
19311,SS3300,Q28R3,2023-09-19,183,32268.39,Harry
19312,CI2071,JQ9322,2023-09-19,6,149.94,Zuri
19313,CD7311,Q28R3,2023-09-20,9574,1688183.42,Róisín
19314,SS3300,A802a,2023-09-20,367,3732.39,Ravi
19315,SS3300,BC111d,2023-09-20,4804,303997.12,Róisín
19316,CI2071,BC111d,2023-09-20,11564,731769.92,Zuri
19317,AM4609,JQ9322,2023-09-20,752,18792.48,Róisín
19318,MD4706,W8931,2023-09-20,338,15284.36,Zuri
19319,QS2174,W8931,2023-09-21,8256,373336.32,Zuri
19320,TM4374,A802a,2023-09-21,218,2217.06,Ravi
19321,CD7311,A802a,2023-09-21,690,7017.3,Harry
19322,DS7471,A802a,2023-09-21,7992,81278.64,Róisín
19323,MC7659,A802a,2023-09-22,8026,81624.42,Ravi
19324,MD4706,W8931,2023-09-22,330,14922.6,Harry
19325,OF1425,JQ9322,2023-09-22,383,9571.17,Zuri
19326,SC9489,BC111d,2023-09-22,10625,672350.0,Ravi
19327,NS7598,A802a,2023-09-22,11933,121358.61,Liam
19328,SB9448,A802a,2023-09-22,352,3579.84,Ravi
19329,AD1457,W8931,2023-09-22,8996,406799.12,Róisín
19330,TS4266,A802a,2023-09-22,10583,107629.11,Leslie
19331,AI3651,A802a,2023-09-24,472,4800.24,Leslie
19332,TF4085,W8931,2023-09-25,160,7235.2,Harry
19333,AI3651,A802a,2023-09-25,554,5634.18,Ravi
19334,TS4266,A802a,2023-09-25,9094,92485.98,Zuri
19335,AI3651,A802a,2023-09-25,10759,109419.03,Leslie
19336,SC9489,A802a,2023-09-25,5580,56748.6,Harry
19337,AH4803,JQ9322,2023-09-25,521,13019.79,Ravi
19338,MD4706,BC111d,2023-09-25,9599,607424.72,Zuri
19339,OI7366,W8931,2023-09-26,7652,346023.44,Ravi
19340,OS8224,A802a,2023-09-26,10179,103520.43,Róisín
19341,OS9656,A802a,2023-09-26,553,5624.01,Róisín
19342,AS7990,BC111d,2023-09-26,152,9618.56,Róisín
19343,MC7659,W8931,2023-09-26,15020,679204.4,Liam
19344,NS7598,W8931,2023-09-26,135,6104.7,Leslie
19345,AM4609,A802a,2023-09-26,6792,69074.64,Leslie
19346,OM8279,A802a,2023-09-26,8154,82926.18,Róisín
19347,TM4374,BC111d,2023-09-27,149,9428.72,Ravi
19348,OF1425,BC111d,2023-09-27,7064,447009.92,Róisín
19349,NS7598,Q28R3,2023-09-27,9351,1648861.83,Ravi
19350,CD7311,A802a,2023-09-27,6951,70691.67,Róisín
19351,TM4374,W8931,2023-09-27,6608,298813.76,Ravi
19352,AH4803,A802a,2023-09-27,630,6407.1,Róisín
19353,TF4085,W8931,2023-09-28,281,12706.82,Róisín
19354,SV2319,W8931,2023-09-28,632,28579.04,Róisín
19355,CI2071,BC111d,2023-09-28,9586,606602.08,Zuri
19356,OI5050,W8931,2023-09-28,199,8998.78,Ravi
19357,OI5050,A802a,2023-09-28,583,5929.11,Leslie
19358,CD7311,JQ9322,2023-09-28,11571,289159.29,Ravi
19359,SC8893,EE05x,2023-09-28,245,88939.9,Róisín
19360,QE1185,BC111d,2023-09-29,6740,426507.2,Leslie
19361,OM8279,A802a,2023-09-29,586,5959.62,Ravi
19362,SC9489,Q28R3,2023-09-29,7577,1336052.41,Róisín
19363,OM8279,R9S10,2023-09-29,411,18014.13,Zuri
19364,SC9489,JQ9322,2023-09-29,7590,189674.1,Róisín
19365,OI7366,W8931,2023-09-29,8157,368859.54,Zuri
19366,OS4150,W8931,2023-10-01,7178,324589.16,Leslie
19367,OM8279,W8931,2023-10-02,321,14515.62,Ravi
19368,OI5050,W8931,2023-10-02,199,8998.78,Leslie
19369,SC9489,A802a,2023-10-02,3,30.51,Róisín
19370,MM9297,JQ9322,2023-10-02,199,4973.01,Zuri
19371,OS4150,BC111d,2023-10-02,11749,743476.72,Leslie
19372,OS9656,A802a,2023-10-02,734,7464.78,Ravi
19373,AI3651,W8931,2023-10-02,946,42778.12,Róisín
19374,SV2319,W8931,2023-10-02,7094,320790.68,Ravi
19375,MC7659,W8931,2023-10-02,18,813.96,Ravi
19376,CD7311,JQ9322,2023-10-02,730,18242.7,Ravi
19377,QS2174,A802a,2023-10-02,484,4922.28,Zuri
19378,TM4374,Q28R3,2023-10-03,5874,1035762.42,Ravi
19379,NS7598,Q28R3,2023-10-03,593,104563.69,Leslie
19380,DS7471,BC111d,2023-10-03,710,44928.8,Leslie
19381,OS9656,A802a,2023-10-03,383,3895.11,Ravi
19382,CE4482,A802a,2023-10-03,5929,60297.93,Ravi
19383,SC9489,BC111d,2023-10-03,7165,453401.2,Róisín
19384,SB9448,A802a,2023-10-03,6067,61701.39,Róisín
19385,MD4706,W8931,2023-10-03,8250,373065.0,Zuri
19386,MC7659,A802a,2023-10-03,6075,61782.75,Liam
19387,AM4609,W8931,2023-10-04,491,22203.02,Róisín
19388,OS4150,BC111d,2023-10-04,224,14174.72,Leslie
19389,MC7659,A802a,2023-10-04,495,5034.15,Ravi
19390,TM4374,A802a,2023-10-04,137,1393.29,Ravi
19391,SC8893,A802a,2023-10-04,644,6549.48,Ravi
19392,MD4706,BC111d,2023-10-04,7089,448591.92,Zuri
19393,TM4374,A802a,2023-10-05,6891,70081.47,Ravi
19394,SS3300,A802a,2023-10-05,103,1047.51,Leslie
19395,AI3651,A802a,2023-10-05,318,3234.06,Róisín
19396,SV2319,W8931,2023-10-05,6644,300441.68,Liam
19397,QS2917,Q28R3,2023-10-05,67,11814.11,Ravi
19398,SS3300,W8931,2023-10-05,11442,517407.24,Ravi
19399,MC7659,BC111d,2023-10-05,8849,559964.72,Róisín
19400,SI4896,JQ9322,2023-10-05,8293,207242.07,Ravi
19401,MC7659,JQ9322,2023-10-05,684,17093.16,Róisín
19402,MD4706,BC111d,2023-10-05,10145,641975.6,Róisín
19403,MD4706,JQ9322,2023-10-05,5502,137494.98,Zuri
19404,MD4706,W8931,2023-10-06,3769,170434.18,Zuri
19405,SC8893,BC111d,2023-10-06,432,27336.96,Róisín
19406,TS4266,W8931,2023-10-06,246,11124.12,Ravi
19407,TS4266,W8931,2023-10-06,558,25232.76,Liam
19408,SS3300,BC111d,2023-10-06,208,13162.24,Zuri
19409,OI7366,BC111d,2023-10-06,10176,643937.28,Ravi
19410,OI7366,Q28R3,2023-10-06,5552,978984.16,Ravi
19411,AI3651,A802a,2023-10-06,346,3518.82,Ravi
19412,QS2174,A802a,2023-10-06,163,1657.71,Leslie
19413,OS9656,BC111d,2023-10-08,8124,514086.72,Ravi
19414,CD7311,JQ9322,2023-10-08,40,999.6,Ravi
19415,MD4706,BC111d,2023-10-09,226,14301.28,Zuri
19416,TF6550,A802a,2023-10-09,9040,91936.8,Róisín
19417,SI4896,A802a,2023-10-10,292,2969.64,Harry
19418,SC8893,W8931,2023-10-10,10379,469338.38,Zuri
19419,MD4706,W8931,2023-10-10,8252,373155.44,Ravi
19420,AR4667,W8931,2023-10-10,10724,484939.28,Róisín
19421,AM4609,A802a,2023-10-10,7436,75624.12,Liam
19422,OI7366,W8931,2023-10-10,7879,356288.38,Róisín
19423,OS4150,A802a,2023-10-10,276,2806.92,Liam
19424,OS6792,A802a,2023-10-10,6929,70467.93,Ravi
19425,SV2319,A802a,2023-10-10,9308,94662.36,Zuri
19426,OS4150,W8931,2023-10-11,8483,383601.26,Leslie
19427,TM3521,A802a,2023-10-11,55,559.35,Zuri
19428,AI3651,A802a,2023-10-11,503,5115.51,Leslie
19429,CD7311,BC111d,2023-10-11,7183,454540.24,Róisín
19430,TS4266,JQ9322,2023-10-11,294,7347.06,Leslie
19431,TF6550,BC111d,2023-10-11,255,16136.4,Ravi
19432,AM4609,Q28R3,2023-10-11,88,15517.04,Zuri
19433,AM4609,W8931,2023-10-12,571,25820.62,Ravi
19434,OI7366,Q28R3,2023-10-12,574,101213.42,Róisín
19435,MC7659,A802a,2023-10-12,10181,103540.77,Ravi
19436,OS9656,A802a,2023-10-12,91,925.47,Ravi
19437,MC7659,A802a,2023-10-12,7997,81329.49,Ravi
19438,OS9656,W8931,2023-10-12,645,29166.9,Róisín
19439,CE4482,A802a,2023-10-12,9908,100764.36,Róisín
19440,QE1185,A802a,2023-10-12,8633,87797.61,Ravi
19441,SS3300,BC111d,2023-10-13,4205,266092.4,Róisín
19442,OF1425,W8931,2023-10-13,11830,534952.6,Liam
19443,MD4706,A802a,2023-10-13,8928,90797.76,Harry
19444,OS8224,JQ9322,2023-10-13,5388,134646.12,Róisín
19445,AM4609,A802a,2023-10-13,450,4576.5,Liam
19446,OI7366,Q28R3,2023-10-13,9030,1592259.9,Ravi
19447,TM4374,JQ9322,2023-10-14,3182,79518.18,Róisín
19448,AH4803,W8931,2023-10-14,218,9857.96,Ravi
19449,QS2174,A802a,2023-10-14,331,3366.27,Liam
19450,TS4266,W8931,2023-10-15,378,17093.16,Róisín
19451,TM4374,BC111d,2023-10-15,212,13415.36,Róisín
19452,AR4667,W8931,2023-10-16,7954,359679.88,Róisín
19453,OS9656,JQ9322,2023-10-16,392,9796.08,Ravi
