orderid,customerid,productid,orderdate,quantity,orderamt,salesrep
25046,CI4562,JQ9322,2023-08-04,276,6897.24,Shalini
25047,NF7397,BC111d,2023-08-04,289,18287.92,Ingrid
25048,CI4562,A802a,2023-08-04,251,2552.67,Ethan
25049,SC9674,A802a,2023-08-04,288,2928.96,Ethan
25050,CI4562,W8931,2023-08-04,264,11938.08,Shalini
25051,TC0514,A802a,2023-08-04,231,2349.27,Hannah
25052,QS1139,A802a,2023-08-04,282,2867.94,Gowoon
25053,CI4562,BC111d,2023-08-04,331,20945.68,Sam
25054,RV9064,JQ9322,2023-08-04,274,6847.26,Ingrid
25055,CS5977,Q28R3,2023-08-04,285,50254.05,Shalini
25056,AS0053,A802a,2023-08-04,365,3712.05,Ethan
25057,NR9560,A802a,2023-08-04,263,2674.71,Hannah
25058,CS8317,Q28R3,2023-08-04,459,80935.47,Shalini
25059,TM0916,A802a,2023-08-04,234,2379.78,Sam
25060,AM1674,A802a,2023-08-05,295,3000.15,Hannah
25061,AM1674,A802a,2023-08-06,313,3183.21,Gowoon
25062,MM0344,Q28R3,2023-08-06,271,47785.43,Hannah
25063,ZH3981,BC111d,2023-08-06,482,30500.96,Hannah
25064,AS0053,W8931,2023-08-08,376,17002.72,Gowoon
25065,QI5038,A802a,2023-08-08,328,3335.76,Shalini
25066,MM0344,A802a,2023-08-08,286,2908.62,Hannah
25067,AS8179,BC111d,2023-08-08,334,21135.52,Shalini
25068,SC9674,A802a,2023-08-08,370,3762.9,Ethan
25069,TM0916,Q28R3,2023-08-08,293,51664.69,Ingrid
25070,SC9674,W8931,2023-08-08,258,11666.76,Ingrid
25071,TC0514,A802a,2023-08-08,328,3335.76,Ingrid
25072,TM0916,W8931,2023-08-08,271,12254.62,Ingrid
25073,CS8317,W8931,2023-08-08,445,20122.9,Shalini
25074,ZD7787,EE05x,2023-08-08,393,142666.86,Gowoon
25075,SS3811,W8931,2023-08-08,360,16279.2,Ingrid
25076,NR3611,A802a,2023-08-08,340,3457.8,Ingrid
25077,SC7962,R9S10,2023-08-08,271,11877.93,Hannah
25078,NF9938,JQ9322,2023-08-08,328,8196.72,Gowoon
25079,MR7651,A802a,2023-08-08,273,2776.41,Ingrid
25080,AM1674,W8931,2023-08-08,258,11666.76,Ingrid
25081,RS9813,W8931,2023-08-08,320,14470.4,Ingrid
25082,SS3811,R9S10,2023-08-08,320,14025.6,Ethan
25083,MR6252,BC111d,2023-08-08,328,20755.84,Shalini
25084,AS8179,BC111d,2023-08-08,313,19806.64,Ingrid
25085,SC7962,JQ9322,2023-08-09,629,15718.71,Ingrid
25086,CS5977,W8931,2023-08-09,371,16776.62,Sam
25087,QI5038,A802a,2023-08-09,283,2878.11,Ingrid
25088,NF9938,A802a,2023-08-09,314,3193.38,Ingrid
25089,SC9674,Q28R3,2023-08-09,301,53075.33,Ingrid
25090,MM0344,BC111d,2023-08-09,313,19806.64,Shalini
25091,TS1163,A802a,2023-08-09,262,2664.54,Hannah
25092,CS6924,W8931,2023-08-09,407,18404.54,Ingrid
25093,CS6924,JQ9322,2023-08-09,634,15843.66,Ingrid
25094,NF7397,W8931,2023-08-09,352,15917.44,Ingrid
25095,MR7651,A802a,2023-08-09,271,2756.07,Hannah
25096,RV9064,JQ9322,2023-08-09,419,10470.81,Sam
25097,CS5977,A802a,2023-08-09,253,2573.01,Sam
25098,TC0514,A802a,2023-08-09,306,3112.02,Shalini
25099,NE6537,R9S10,2023-08-09,128,5610.24,Shalini
25100,CI4562,A802a,2023-08-09,275,2796.75,Shalini
25101,AS8179,W8931,2023-08-09,395,17861.9,Gowoon
25102,MM0344,R9S10,2023-08-09,108,4733.64,Ingrid
25103,SC7962,W8931,2023-08-09,477,21569.94,Hannah
25104,QS4506,BC111d,2023-08-10,304,19237.12,Ingrid
25105,TC0514,JQ9322,2023-08-10,296,7397.04,Sam
25106,CI4562,W8931,2023-08-10,302,13656.44,Hannah
25107,QS4506,W8931,2023-08-10,302,13656.44,Sam
25108,QI5038,JQ9322,2023-08-10,302,7546.98,Ingrid
25109,CS8317,A802a,2023-08-10,383,3895.11,Ethan
25110,CS8317,W8931,2023-08-10,550,24871.0,Shalini
25111,CS5977,JQ9322,2023-08-10,302,7546.98,Sam
25112,QS1139,W8931,2023-08-10,334,15103.48,Ingrid
25113,RV9064,A802a,2023-08-10,228,2318.76,Hannah
25114,RV9064,A802a,2023-08-10,250,2542.5,Sam
25115,TM0916,A802a,2023-08-10,233,2369.61,Ingrid
25116,QS1139,A802a,2023-08-10,248,2522.16,Shalini
25117,TC0514,A802a,2023-08-10,252,2562.84,Shalini
25118,CS8317,W8931,2023-08-10,490,22157.8,Shalini
25119,AM1674,A802a,2023-08-10,277,2817.09,Ingrid
25120,ZD7787,W8931,2023-08-10,479,21660.38,Gowoon
25121,NF9938,JQ9322,2023-08-10,350,8746.5,Hannah
25122,NF7397,A802a,2023-08-10,254,2583.18,Ingrid
25123,TC0514,A802a,2023-08-10,268,2725.56,Shalini
25124,SV2287,BC111d,2023-08-10,285,18034.8,Shalini
25125,CS5977,BC111d,2023-08-11,335,21198.8,Sam
25126,AM1674,A802a,2023-08-11,219,2227.23,Ingrid
25127,MM0344,W8931,2023-08-11,229,10355.38,Shalini
25128,NR3611,A802a,2023-08-11,267,2715.39,Hannah
25129,TC0514,BC111d,2023-08-11,333,21072.24,Sam
25130,CS5977,A802a,2023-08-11,217,2206.89,Ingrid
25131,NM1588,JQ9322,2023-08-11,85,2124.15,Shalini
25132,ZH3981,A802a,2023-08-11,330,3356.1,Hannah
25133,QI5038,W8931,2023-08-11,234,10581.48,Shalini
25134,MM0344,A802a,2023-08-11,244,2481.48,Shalini
25135,NE6537,A802a,2023-08-11,383,3895.11,Hannah
25136,SC9674,BC111d,2023-08-11,354,22401.12,Ethan
25137,CI9891,BC111d,2023-08-11,297,18794.16,Hannah
25138,NR3611,A802a,2023-08-11,239,2430.63,Ingrid
25139,AM1674,A802a,2023-08-11,228,2318.76,Sam
25140,CS6924,Q28R3,2023-08-11,304,53604.32,Ingrid
25141,TC0514,Q28R3,2023-08-11,297,52370.01,Hannah
25142,AM1674,W8931,2023-08-11,243,10988.46,Sam
25143,SC7962,A802a,2023-08-13,411,4179.87,Hannah
25144,SC9674,A802a,2023-08-13,371,3773.07,Gowoon
25145,NR9560,JQ9322,2023-08-14,310,7746.9,Ingrid
25146,MM0344,A802a,2023-08-14,334,3396.78,Shalini
25147,ZH3981,BC111d,2023-08-14,455,28792.4,Shalini
25148,TC0514,Q28R3,2023-08-14,304,53604.32,Shalini
25149,SS3811,A802a,2023-08-14,566,5756.22,Ethan
25150,ZD7787,W8931,2023-08-14,452,20439.44,Gowoon
25151,LM6201,A802a,2023-08-14,357,3630.69,Gowoon
25152,TM0916,W8931,2023-08-14,300,13566.0,Sam
25153,MM0344,W8931,2023-08-14,328,14832.16,Shalini
25154,TS1163,A802a,2023-08-14,354,3600.18,Shalini
25155,TC0514,R9S10,2023-08-14,510,22353.3,Sam
25156,CI4562,BC111d,2023-08-14,280,17718.4,Shalini
25157,ZD7787,A802a,2023-08-14,451,4586.67,Shalini
25158,TM0916,BC111d,2023-08-14,325,20566.0,Sam
25159,ZF8085,BC111d,2023-08-14,262,16579.36,Gowoon
25160,NE6537,A802a,2023-08-14,477,4851.09,Shalini
25161,SS3811,A802a,2023-08-14,559,5685.03,Ethan
25162,QS1139,W8931,2023-08-14,301,13611.22,Ingrid
25163,AS0053,Q28R3,2023-08-14,399,70355.67,Gowoon
25164,SC9674,JQ9322,2023-08-14,303,7571.97,Ingrid
25165,SC7962,W8931,2023-08-14,428,19354.16,Hannah
25166,SC9674,Q28R3,2023-08-14,312,55014.96,Ingrid
25167,SC7962,Q28R3,2023-08-15,393,69297.69,Gowoon
25168,SS3811,BC111d,2023-08-15,464,29361.92,Gowoon
25169,MM0344,A802a,2023-08-15,340,3457.8,Shalini
25170,ZF8085,JQ9322,2023-08-15,86,2149.14,Sam
25171,SV2287,BC111d,2023-08-15,343,21705.04,Sam
25172,AS0053,JQ9322,2023-08-15,120,2998.8,Gowoon
25173,CS6924,BC111d,2023-08-15,352,22274.56,Ingrid
25174,ZF8085,EE05x,2023-08-15,279,101282.58,Ingrid
25175,MR6252,W8931,2023-08-15,228,10310.16,Hannah
25176,TC0514,A802a,2023-08-15,311,3162.87,Gowoon
25177,MR7651,JQ9322,2023-08-15,79,1974.21,Ingrid
25178,CI4562,BC111d,2023-08-15,288,18224.64,Hannah
25179,QI5038,A802a,2023-08-15,349,3549.33,Sam
25180,ZD7787,JQ9322,2023-08-15,131,3273.69,Hannah
25181,NF7397,W8931,2023-08-15,211,9541.42,Hannah
25182,MM0344,A802a,2023-08-15,335,3406.95,Ethan
25183,QI5038,W8931,2023-08-15,217,9812.74,Hannah
25184,SS3811,A802a,2023-08-15,533,5420.61,Ethan
25185,TC0514,R9S10,2023-08-15,372,16304.76,Ingrid
25186,CS2504,BC111d,2023-08-15,336,21262.08,Ingrid
25187,NE6537,A802a,2023-08-15,475,4830.75,Gowoon
25188,ZD7787,R9S10,2023-08-16,300,13149.0,Hannah
25189,NR3611,Q28R3,2023-08-16,330,58188.9,Ingrid
25190,TC0514,A802a,2023-08-16,307,3122.19,Sam
25191,CS5977,W8931,2023-08-16,269,12164.18,Shalini
25192,NF7397,Q28R3,2023-08-16,275,48490.75,Ingrid
25193,CI4562,A802a,2023-08-16,329,3345.93,Hannah
25194,LM6201,A802a,2023-08-16,331,3366.27,Sam
25195,NF7397,JQ9322,2023-08-16,266,6647.34,Shalini
25196,MM0344,W8931,2023-08-16,269,12164.18,Shalini
25197,CS5977,JQ9322,2023-08-16,287,7172.13,Ingrid
25198,QI5038,W8931,2023-08-16,275,12435.5,Ingrid
25199,LM6201,A802a,2023-08-16,337,3427.29,Ingrid
25200,SC3814,W8931,2023-08-16,274,12390.28,Ingrid
25201,NF7397,BC111d,2023-08-16,304,19237.12,Ingrid
25202,QI5038,BC111d,2023-08-16,326,20629.28,Sam
25203,CS6924,A802a,2023-08-16,339,3447.63,Ethan
25204,AM1674,JQ9322,2023-08-16,267,6672.33,Ingrid
25205,NE6537,W8931,2023-08-16,299,13520.78,Shalini
25206,RV9064,A802a,2023-08-16,320,3254.4,Sam
25207,TS1163,W8931,2023-08-17,326,14741.72,Shalini
25208,RV9064,W8931,2023-08-17,350,15827.0,Gowoon
25209,QI5038,JQ9322,2023-08-17,434,10845.66,Ingrid
25210,QS1139,W8931,2023-08-17,329,14877.38,Ingrid
25211,NF9938,W8931,2023-08-17,391,17681.02,Ingrid
25212,NR3611,W8931,2023-08-17,358,16188.76,Shalini
25213,MR6252,A802a,2023-08-17,284,2888.28,Shalini
25214,CS8317,A802a,2023-08-17,421,4281.57,Ethan
25215,AS8179,A802a,2023-08-17,308,3132.36,Ingrid
25216,AS0053,A802a,2023-08-17,407,4139.19,Ethan
25217,AR4386,BC111d,2023-08-17,326,20629.28,Ingrid
25218,QS1139,JQ9322,2023-08-17,493,12320.07,Ingrid
25219,NR3611,W8931,2023-08-17,363,16414.86,Hannah
25220,CI4562,W8931,2023-08-17,333,15058.26,Ingrid
25221,QS1139,A802a,2023-08-17,288,2928.96,Gowoon
25222,QS1139,A802a,2023-08-17,261,2654.37,Sam
25223,NF9938,A802a,2023-08-17,306,3112.02,Ingrid
25224,QS4506,A802a,2023-08-17,271,2756.07,Shalini
25225,AM1674,BC111d,2023-08-17,307,19426.96,Ingrid
25226,CS5977,W8931,2023-08-18,292,13204.24,Shalini
25227,LM6201,BC111d,2023-08-18,275,17402.0,Ingrid
25228,SC3814,W8931,2023-08-18,320,14470.4,Gowoon
25229,SC9674,BC111d,2023-08-18,363,22970.64,Ethan
25230,SC9674,BC111d,2023-08-18,308,19490.24,Ingrid
25231,QS4506,A802a,2023-08-18,246,2501.82,Ingrid
25232,MR7651,A802a,2023-08-18,256,2603.52,Gowoon
25233,ZF8085,A802a,2023-08-18,249,2532.33,Sam
25234,CI4562,W8931,2023-08-18,303,13701.66,Hannah
25235,TC0514,BC111d,2023-08-18,292,18477.76,Sam
25236,CS5977,A802a,2023-08-18,242,2461.14,Hannah
25237,CI4562,BC111d,2023-08-18,313,19806.64,Shalini
25238,QS1139,A802a,2023-08-18,242,2461.14,Ingrid
25239,CS6924,A802a,2023-08-18,265,2695.05,Ingrid
25240,RV9064,EE05x,2023-08-18,270,98015.4,Sam
25241,SV2287,W8931,2023-08-18,318,14379.96,Ingrid
25242,MR6252,W8931,2023-08-18,319,14425.18,Shalini
25243,NE6537,BC111d,2023-08-18,431,27273.68,Gowoon
25244,SC7962,W8931,2023-08-18,443,20032.46,Hannah
25245,AS0053,BC111d,2023-08-18,481,30437.68,Gowoon
25246,CS5977,W8931,2023-08-19,227,10264.94,Ingrid
25247,NF7397,BC111d,2023-08-20,331,20945.68,Ingrid
25248,AM1674,Q28R3,2023-08-21,276,48667.08,Ingrid
25249,ZF8085,A802a,2023-08-21,321,3264.57,Ingrid
25250,ZD7787,A802a,2023-08-21,459,4668.03,Gowoon
25251,QI5038,A802a,2023-08-21,296,3010.32,Shalini
25252,AM1674,W8931,2023-08-21,375,16957.5,Shalini
25253,CS8317,W8931,2023-08-21,553,25006.66,Ethan
25254,CS8317,A802a,2023-08-21,450,4576.5,Shalini
25255,CI4562,BC111d,2023-08-21,301,19047.28,Shalini
25256,QI5038,BC111d,2023-08-21,328,20755.84,Sam
25257,SC9674,A802a,2023-08-21,354,3600.18,Ingrid
25258,QI5038,W8931,2023-08-21,321,14515.62,Ingrid
25259,TS1163,A802a,2023-08-21,299,3040.83,Hannah
25260,TS1163,A802a,2023-08-21,305,3101.85,Hannah
25261,NR3611,BC111d,2023-08-21,333,21072.24,Ethan
25262,TC0514,W8931,2023-08-21,389,17590.58,Shalini
25263,AS0053,BC111d,2023-08-21,443,28033.04,Gowoon
25264,AM1674,A802a,2023-08-21,300,3051.0,Sam
25265,TC0514,A802a,2023-08-21,322,3274.74,Ingrid
25266,NF9938,Q28R3,2023-08-22,315,55543.95,Ethan
25267,SC9674,W8931,2023-08-22,365,16505.3,Ingrid
25268,SC9674,W8931,2023-08-22,311,14063.42,Shalini
25269,SC3814,Q28R3,2023-08-22,281,49548.73,Ingrid
25270,QI5038,A802a,2023-08-22,358,3640.86,Ingrid
25271,QS1139,A802a,2023-08-22,368,3742.56,Gowoon
25272,ZD7787,W8931,2023-08-22,420,18992.4,Hannah
25273,AS0053,A802a,2023-08-22,454,4617.18,Gowoon
25274,AV1169,BC111d,2023-08-22,318,20123.04,Hannah
25275,CS6924,A802a,2023-08-22,362,3681.54,Ethan
25276,CS5977,A802a,2023-08-22,332,3376.44,Ingrid
25277,NF9938,BC111d,2023-08-22,361,22844.08,Ethan
25278,NE6537,W8931,2023-08-22,414,18721.08,Gowoon
25279,NF9938,Q28R3,2023-08-22,285,50254.05,Ingrid
25280,CI4562,BC111d,2023-08-22,284,17971.52,Shalini
25281,TC0514,BC111d,2023-08-22,308,19490.24,Sam
25282,QS1139,W8931,2023-08-22,276,12480.72,Shalini
25283,MM0344,A802a,2023-08-22,331,3366.27,Shalini
25284,QS1139,W8931,2023-08-22,284,12842.48,Sam
25285,SC3814,A802a,2023-08-22,369,3752.73,Shalini
25286,SC7962,BC111d,2023-08-22,493,31197.04,Hannah
25287,CS5977,JQ9322,2023-08-22,266,6647.34,Ingrid
25288,QS1139,BC111d,2023-08-22,312,19743.36,Shalini
25289,CI9891,A802a,2023-08-22,318,3234.06,Sam
25290,RV9064,A802a,2023-08-22,331,3366.27,Ingrid
25291,CS2504,W8931,2023-08-23,289,13068.58,Ingrid
25292,AM1674,A802a,2023-08-23,335,3406.95,Sam
25293,AS0053,Q28R3,2023-08-23,403,71060.99,Hannah
25294,CS8317,A802a,2023-08-23,513,5217.21,Ethan
25295,CI4562,A802a,2023-08-23,367,3732.39,Hannah
25296,AS7573,A802a,2023-08-23,311,3162.87,Hannah
25297,QI5038,A802a,2023-08-23,335,3406.95,Ingrid
25298,RV9064,A802a,2023-08-23,343,3488.31,Hannah
25299,SS3811,BC111d,2023-08-23,466,29488.48,Shalini
25300,CI4562,Q28R3,2023-08-23,303,53427.99,Shalini
25301,CS8317,BC111d,2023-08-23,518,32779.04,Sam
25302,CI9891,A802a,2023-08-23,316,3213.72,Ingrid
25303,CS6924,A802a,2023-08-23,431,4383.27,Ingrid
25304,TM0916,Q28R3,2023-08-23,264,46551.12,Sam
25305,TC0514,A802a,2023-08-23,370,3762.9,Hannah
25306,CS5977,EE05x,2023-08-23,291,105638.82,Ingrid
25307,NF9938,W8931,2023-08-23,254,11485.88,Ethan
25308,NF7397,EE05x,2023-08-23,281,102008.62,Shalini
25309,NF9938,JQ9322,2023-08-23,97,2424.03,Shalini
25310,SC9674,A802a,2023-08-23,388,3945.96,Ethan
25311,CS2504,A802a,2023-08-23,363,3691.71,Ethan
25312,NE6537,A802a,2023-08-24,434,4413.78,Gowoon
25313,NF9938,A802a,2023-08-24,339,3447.63,Ethan
25314,TC0514,A802a,2023-08-24,295,3000.15,Shalini
25315,SS3811,BC111d,2023-08-24,461,29172.08,Ethan
25316,NF7397,BC111d,2023-08-24,287,18161.36,Shalini
25317,SS3811,A802a,2023-08-24,489,4973.13,Ingrid
25318,CS5977,A802a,2023-08-24,326,3315.42,Gowoon
25319,SS3811,BC111d,2023-08-24,488,30880.64,Shalini
25320,SC9674,W8931,2023-08-24,333,15058.26,Ingrid
25321,CI4562,BC111d,2023-08-24,268,16959.04,Ethan
25322,SC9674,JQ9322,2023-08-24,338,8446.62,Ingrid
25323,CS8317,BC111d,2023-08-24,484,30627.52,Ethan
25324,QI5038,A802a,2023-08-24,333,3386.61,Shalini
25325,MM0344,A802a,2023-08-24,331,3366.27,Hannah
25326,SC9674,W8931,2023-08-25,378,17093.16,Ingrid
25327,NR3611,JQ9322,2023-08-25,551,13769.49,Ethan
25328,TS1163,W8931,2023-08-25,327,14786.94,Shalini
25329,LM6201,A802a,2023-08-25,284,2888.28,Ingrid
25330,CI4562,A802a,2023-08-25,244,2481.48,Shalini
25331,SC7962,W8931,2023-08-25,509,23016.98,Shalini
25332,CS8317,JQ9322,2023-08-25,771,19267.29,Shalini
25333,NM1588,A802a,2023-08-25,266,2705.22,Shalini
25334,AM1674,W8931,2023-08-25,337,15239.14,Gowoon
25335,AS8179,A802a,2023-08-25,303,3081.51,Ingrid
25336,CS8317,BC111d,2023-08-25,521,32968.88,Shalini
25337,RV9064,BC111d,2023-08-25,365,23097.2,Sam
25338,QS1139,A802a,2023-08-25,293,2979.81,Ingrid
25339,NR3611,W8931,2023-08-25,369,16686.18,Hannah
25340,NF7397,BC111d,2023-08-25,318,20123.04,Sam
25341,TS1163,BC111d,2023-08-25,319,20186.32,Shalini
25342,CS8317,A802a,2023-08-25,409,4159.53,Ethan
25343,QV5573,A802a,2023-08-25,254,2583.18,Sam
25344,NE6537,A802a,2023-08-28,359,3651.03,Gowoon
25345,CS6924,BC111d,2023-08-28,358,22654.24,Gowoon
25346,QS1139,A802a,2023-08-28,235,2389.95,Sam
25347,CS6924,BC111d,2023-08-28,327,20692.56,Ingrid
25348,AM1674,JQ9322,2023-08-28,308,7696.92,Sam
25349,ZD7787,EE05x,2023-08-28,411,149201.22,Gowoon
25350,CS5977,A802a,2023-08-28,281,2857.77,Ingrid
25351,CS8317,BC111d,2023-08-28,444,28096.32,Ethan
25352,CS8317,JQ9322,2023-08-28,536,13394.64,Shalini
25353,TC0514,W8931,2023-08-28,244,11033.68,Ingrid
25354,QS4506,W8931,2023-08-28,237,10717.14,Ingrid
25355,SV2287,A802a,2023-08-28,259,2634.03,Shalini
25356,TC0514,BC111d,2023-08-28,286,18098.08,Sam
25357,SC7962,W8931,2023-08-28,382,17274.04,Hannah
25358,ZH3981,W8931,2023-08-28,381,17228.82,Ethan
25359,CS2504,Q28R3,2023-08-28,318,56072.94,Ethan
25360,QS4506,A802a,2023-08-28,247,2511.99,Sam
25361,CI4562,Q28R3,2023-08-28,295,52017.35,Shalini
25362,QS1139,A802a,2023-08-28,255,2593.35,Sam
25363,CS6924,Q28R3,2023-08-29,342,60304.86,Ingrid
25364,CS5977,BC111d,2023-08-29,303,19173.84,Hannah
25365,TM0916,A802a,2023-08-29,286,2908.62,Sam
25366,NM1588,Q28R3,2023-08-29,259,45669.47,Sam
25367,MR6252,A802a,2023-08-29,300,3051.0,Hannah
25368,CI4562,W8931,2023-08-29,317,14334.74,Hannah
25369,CS8317,W8931,2023-08-29,498,22519.56,Ingrid
25370,AS7573,BC111d,2023-08-29,352,22274.56,Ingrid
25371,SC3814,JQ9322,2023-08-29,438,10945.62,Sam
25372,QD2621,W8931,2023-08-29,528,23876.16,Hannah
25373,CS2504,W8931,2023-08-29,385,17409.7,Ethan
25374,CI4562,BC111d,2023-08-29,305,19300.4,Shalini
25375,RS9813,A802a,2023-08-29,318,3234.06,Ingrid
25376,QI5038,A802a,2023-08-29,317,3223.89,Shalini
25377,SV2287,A802a,2023-08-30,338,3437.46,Sam
25378,MM0344,A802a,2023-08-30,324,3295.08,Hannah
25379,SV2287,W8931,2023-08-30,310,14018.2,Sam
25380,SS3811,W8931,2023-08-30,438,19806.36,Shalini
25381,CS6924,Q28R3,2023-08-30,291,51312.03,Ingrid
25382,CS2504,R9S10,2023-08-30,477,20906.91,Gowoon
25383,ZF8085,BC111d,2023-08-30,312,19743.36,Ingrid
25384,MM0344,W8931,2023-08-30,306,13837.32,Shalini
25385,SS3811,A802a,2023-08-30,568,5776.56,Shalini
25386,NF7397,W8931,2023-08-30,290,13113.8,Sam
25387,RS9813,JQ9322,2023-08-30,318,7946.82,Ingrid
25388,RV9064,W8931,2023-08-30,304,13746.88,Sam
25389,NM1588,JQ9322,2023-08-30,260,6497.4,Shalini
25390,SS3811,W8931,2023-08-30,496,22429.12,Shalini
25391,SS3811,A802a,2023-08-30,533,5420.61,Ethan
25392,TM0916,BC111d,2023-08-30,294,18604.32,Shalini
25393,ZD7787,W8931,2023-08-30,439,19851.58,Gowoon
25394,CS6924,W8931,2023-08-30,340,15374.8,Ingrid
25395,NR3611,BC111d,2023-08-30,338,21388.64,Ethan
25396,NF9938,W8931,2023-08-30,334,15103.48,Ingrid
25397,MR6252,BC111d,2023-08-30,282,17844.96,Sam
25398,TM0916,Q28R3,2023-08-31,289,50959.37,Shalini
25399,CS2504,R9S10,2023-08-31,350,15340.5,Shalini
25400,RV9064,BC111d,2023-08-31,287,18161.36,Ingrid
25401,NF9938,A802a,2023-08-31,377,3834.09,Ingrid
25402,QI5038,A802a,2023-08-31,357,3630.69,Shalini
25403,AM1674,A802a,2023-08-31,346,3518.82,Sam
25404,TS1163,BC111d,2023-08-31,296,18730.88,Shalini
25405,ZD7787,A802a,2023-08-31,473,4810.41,Hannah
25406,CI4562,R9S10,2023-08-31,341,14946.03,Hannah
25407,MR7651,W8931,2023-08-31,201,9089.22,Sam
25408,MR7651,BC111d,2023-08-31,319,20186.32,Hannah
25409,CI4562,A802a,2023-08-31,305,3101.85,Shalini
25410,LM6201,BC111d,2023-08-31,280,17718.4,Gowoon
25411,SC3814,W8931,2023-08-31,226,10219.72,Hannah
25412,TC0514,JQ9322,2023-08-31,98,2449.02,Sam
25413,AM1674,A802a,2023-08-31,376,3823.92,Shalini
25414,CS6924,W8931,2023-08-31,271,12254.62,Gowoon
25415,MM0344,JQ9322,2023-08-31,89,2224.11,Ethan
25416,TM0916,A802a,2023-08-31,305,3101.85,Sam
25417,CI4562,BC111d,2023-08-31,308,19490.24,Shalini
25418,AM1674,W8931,2023-08-31,226,10219.72,Shalini
25419,MM0344,A802a,2023-08-31,326,3315.42,Hannah
25420,QI5038,W8931,2023-09-01,271,12254.62,Shalini
25421,NF9938,JQ9322,2023-09-01,327,8171.73,Ingrid
25422,TC0514,Q28R3,2023-09-01,302,53251.66,Shalini
25423,ZD7787,JQ9322,2023-09-01,382,9546.18,Gowoon
25424,SC3814,BC111d,2023-09-01,306,19363.68,Ingrid
25425,QD2621,Q28R3,2023-09-01,390,68768.7,Shalini
25426,CS8317,A802a,2023-09-01,487,4952.79,Ethan
25427,SC3814,W8931,2023-09-01,274,12390.28,Ingrid
25428,CS6924,BC111d,2023-09-01,318,20123.04,Ethan
25429,TC0514,Q28R3,2023-09-01,290,51135.7,Sam
25430,AM1674,A802a,2023-09-01,311,3162.87,Sam
25431,NF7397,Q28R3,2023-09-01,276,48667.08,Gowoon
25432,SC3814,W8931,2023-09-01,262,11847.64,Ingrid
25433,CS6924,W8931,2023-09-01,298,13475.56,Shalini
25434,CS5977,BC111d,2023-09-01,291,18414.48,Sam
25435,SS3811,A802a,2023-09-01,499,5074.83,Ingrid
25436,CS6924,A802a,2023-09-01,346,3518.82,Ingrid
25437,CS5977,A802a,2023-09-01,303,3081.51,Sam
25438,NF7397,R9S10,2023-09-02,99,4339.17,Ingrid
25439,TS1163,A802a,2023-09-02,277,2817.09,Hannah
25440,RV9064,A802a,2023-09-02,264,2684.88,Shalini
25441,CS8317,A802a,2023-09-03,378,3844.26,Shalini
25442,CS2504,A802a,2023-09-03,248,2522.16,Ethan
25443,QS1139,BC111d,2023-09-05,296,18730.88,Shalini
25444,CS2504,A802a,2023-09-05,287,2918.79,Ingrid
25445,CS5977,BC111d,2023-09-05,282,17844.96,Gowoon
25446,AM1674,W8931,2023-09-05,276,12480.72,Ingrid
25447,QS1139,A802a,2023-09-05,254,2583.18,Ingrid
25448,MR7651,BC111d,2023-09-05,297,18794.16,Gowoon
25449,SC3814,A802a,2023-09-05,253,2573.01,Sam
25450,AM1674,A802a,2023-09-05,306,3112.02,Ingrid
25451,SC3814,A802a,2023-09-05,251,2552.67,Sam
25452,SC9674,BC111d,2023-09-05,299,18920.72,Hannah
25453,CS2504,JQ9322,2023-09-05,309,7721.91,Shalini
25454,CS2504,W8931,2023-09-05,315,14244.3,Ingrid
25455,TS1163,BC111d,2023-09-05,327,20692.56,Shalini
25456,ZD7787,A802a,2023-09-05,360,3661.2,Gowoon
25457,CS5977,A802a,2023-09-05,281,2857.77,Sam
25458,NF7397,A802a,2023-09-05,273,2776.41,Shalini
25459,TC0514,A802a,2023-09-05,259,2634.03,Hannah
25460,CS2504,JQ9322,2023-09-05,335,8371.65,Ingrid
25461,CS5977,BC111d,2023-09-05,307,19426.96,Sam
25462,NR3611,A802a,2023-09-05,307,3122.19,Ingrid
25463,RV9064,BC111d,2023-09-06,310,19616.8,Shalini
25464,TS1163,EE05x,2023-09-06,276,100193.52,Hannah
25465,NM1588,A802a,2023-09-06,302,3071.34,Shalini
25466,CS8317,W8931,2023-09-06,606,27403.32,Ethan
25467,ZD7787,JQ9322,2023-09-06,708,17692.92,Shalini
25468,CS8317,A802a,2023-09-06,510,5186.7,Ethan
25469,RS9813,W8931,2023-09-06,394,17816.68,Shalini
25470,CS8317,Q28R3,2023-09-06,464,81817.12,Shalini
25471,MR7651,BC111d,2023-09-06,305,19300.4,Ingrid
25472,SS3811,BC111d,2023-09-06,508,32146.24,Ingrid
25473,QS1139,Q28R3,2023-09-06,299,52722.67,Sam
25474,SC9674,BC111d,2023-09-06,344,21768.32,Ingrid
25475,MR6252,W8931,2023-09-06,328,14832.16,Shalini
25476,SC7962,A802a,2023-09-06,448,4556.16,Hannah
25477,CS6924,Q28R3,2023-09-06,320,56425.6,Ingrid
25478,CI4562,A802a,2023-09-06,300,3051.0,Shalini
25479,CS2504,JQ9322,2023-09-06,629,15718.71,Ingrid
25480,ZD7787,A802a,2023-09-06,398,4047.66,Gowoon
25481,AS8179,A802a,2023-09-06,361,3671.37,Ingrid
25482,QI5038,A802a,2023-09-07,321,3264.57,Shalini
25483,ZD7787,A802a,2023-09-07,489,4973.13,Shalini
